USC00351862;19530701;222;83;1953;7;1;15.25;426
USC00351862;19530702;233;78;1953;7;2;15.55;427
USC00351862;19530703;256;83;1953;7;3;16.95;428
USC00351862;19530704;244;94;1953;7;4;16.9;429
USC00351862;19530705;267;117;1953;7;5;19.2;430
USC00351862;19530706;300;156;1953;7;6;22.8;431
USC00351862;19530707;322;133;1953;7;7;22.75;432
USC00351862;19530708;294;72;1953;7;8;18.3;433
USC00351862;19530709;278;94;1953;7;9;18.6;434
USC00351862;19530710;300;89;1953;7;10;19.45;435
USC00351862;19530711;300;94;1953;7;11;19.7;436
USC00351862;19530712;300;89;1953;7;12;19.45;437
USC00351862;19530713;256;117;1953;7;13;18.65;438
USC00351862;19530714;256;139;1953;7;14;19.75;439
USC00351862;19530715;228;83;1953;7;15;15.55;440
USC00351862;19530716;233;117;1953;7;16;17.5;441
USC00351862;19530717;300;133;1953;7;17;21.65;442
USC00351862;19530718;333;106;1953;7;18;21.95;443
USC00351862;19530719;267;94;1953;7;19;18.05;444
USC00351862;19530720;244;89;1953;7;20;16.65;445
USC00351862;19530721;244;106;1953;7;21;17.5;446
USC00351862;19530722;311;89;1953;7;22;20;447
USC00351862;19530723;239;94;1953;7;23;16.65;448
USC00351862;19530724;239;61;1953;7;24;15;449
USC00351862;19530725;239;111;1953;7;25;17.5;450
USC00351862;19530726;222;67;1953;7;26;14.45;451
USC00351862;19530727;250;72;1953;7;27;16.1;452
USC00351862;19530728;250;94;1953;7;28;17.2;453
USC00351862;19530729;272;67;1953;7;29;16.95;454
USC00351862;19530730;272;78;1953;7;30;17.5;455
USC00351862;19530731;250;83;1953;7;31;16.65;456
USC00351862;19530801;256;89;1953;8;1;17.25;457
USC00351862;19530802;283;78;1953;8;2;18.05;458
USC00351862;19530803;272;89;1953;8;3;18.05;459
USC00351862;19530804;183;139;1953;8;4;16.1;460
USC00351862;19530805;222;139;1953;8;5;18.05;461
USC00351862;19530806;272;133;1953;8;6;20.25;462
USC00351862;19530807;244;150;1953;8;7;19.7;463
USC00351862;19530808;244;78;1953;8;8;16.1;464
USC00351862;19530809;250;106;1953;8;9;17.8;465
USC00351862;19530810;250;128;1953;8;10;18.9;466
USC00351862;19530811;328;128;1953;8;11;22.8;467
USC00351862;19530812;344;144;1953;8;12;24.4;468
USC00351862;19530813;322;117;1953;8;13;21.95;469
USC00351862;19530814;333;106;1953;8;14;21.95;470
USC00351862;19530815;333;117;1953;8;15;22.5;471
USC00351862;19530816;211;133;1953;8;16;17.2;472
USC00351862;19530817;261;128;1953;8;17;19.45;473
USC00351862;19530818;283;94;1953;8;18;18.85;474
USC00351862;19530819;306;94;1953;8;19;20;475
